Date;mean;TempMean;TempMin;TempMax;WindSpeed;WindSpeedMaxS;Precip;Time;Posan;Instant;JourSemaine;SoleilLeve
03/01/2010 05:00;0,239840173;34,3;28;37,4;10,9;17,5;0,01;8316;3;10;3;0
03/01/2010 05:30;0,230393089;34,3;28;37,4;10,9;17,5;0,01;8317;3;11;3;0
03/01/2010 06:00;0,222591793;34,3;28;37,4;10,9;17,5;0,01;8318;3;12;3;0
03/01/2010 06:30;0,226436285;34,3;28;37,4;10,9;17,5;0,01;8319;3;13;3;0
03/01/2010 07:00;0,239028078;34,3;28;37,4;10,9;17,5;0,01;8320;3;14;3;0
03/01/2010 07:30;0,300526998;34,3;28;37,4;10,9;17,5;0,01;8321;3;15;3;0
03/01/2010 08:00;0,300978402;34,3;28;37,4;10,9;17,5;0,01;8322;3;16;3;0
03/01/2010 08:30;0,3442527;34,3;28;37,4;10,9;17,5;0,01;8323;3;17;3;1
03/01/2010 09:00;0,401079914;34,3;28;37,4;10,9;17,5;0,01;8324;3;18;3;1
03/01/2010 09:30;0,529829374;34,3;28;37,4;10,9;17,5;0,01;8325;3;19;3;1
03/01/2010 10:00;0,671017279;34,3;28;37,4;10,9;17,5;0,01;8326;3;20;3;1
03/01/2010 10:30;0,694825054;34,3;28;37,4;10,9;17,5;0,01;8327;3;21;3;1
03/01/2010 11:00;0,756319654;34,3;28;37,4;10,9;17,5;0,01;8328;3;22;3;1
03/01/2010 11:30;0,894429806;34,3;28;37,4;10,9;17,5;0,01;8329;3;23;3;1
03/01/2010 12:00;0,888194384;34,3;28;37,4;10,9;17,5;0,01;8330;3;24;3;1
03/01/2010 12:30;0,884937365;34,3;28;37,4;10,9;17,5;0,01;8331;3;25;3;1
03/01/2010 13:00;1,030596112;34,3;28;37,4;10,9;17,5;0,01;8332;3;26;3;1
03/01/2010 13:30;0,977464363;34,3;28;37,4;10,9;17,5;0,01;8333;3;27;3;1
03/01/2010 14:00;0,970105832;34,3;28;37,4;10,9;17,5;0,01;8334;3;28;3;1
03/01/2010 14:30;0,872647948;34,3;28;37,4;10,9;17,5;0,01;8335;3;29;3;1
03/01/2010 15:00;0,804509719;34,3;28;37,4;10,9;17,5;0,01;8336;3;30;3;1
03/01/2010 15:30;0,810164147;34,3;28;37,4;10,9;17,5;0,01;8337;3;31;3;1
03/01/2010 16:00;0,835008639;34,3;28;37,4;10,9;17,5;0,01;8338;3;32;3;1
03/01/2010 16:30;0,875978402;34,3;28;37,4;10,9;17,5;0,01;8339;3;33;3;0
03/01/2010 17:00;0,90712959;34,3;28;37,4;10,9;17,5;0,01;8340;3;34;3;0
03/01/2010 17:30;1,024589633;34,3;28;37,4;10,9;17,5;0,01;8341;3;35;3;0
03/01/2010 18:00;1,118462203;34,3;28;37,4;10,9;17,5;0,01;8342;3;36;3;0
03/01/2010 18:30;1,111721382;34,3;28;37,4;10,9;17,5;0,01;8343;3;37;3;0
03/01/2010 19:00;1,110688985;34,3;28;37,4;10,9;17,5;0,01;8344;3;38;3;0
03/01/2010 19:30;1,123401728;34,3;28;37,4;10,9;17,5;0,01;8345;3;39;3;0
03/01/2010 20:00;1,135820734;34,3;28;37,4;10,9;17,5;0,01;8346;3;40;3;0
03/01/2010 20:30;1,087773218;34,3;28;37,4;10,9;17,5;0,01;8347;3;41;3;0
03/01/2010 21:00;1,036585313;34,3;28;37,4;10,9;17,5;0,01;8348;3;42;3;0
03/01/2010 21:30;1,029676026;34,3;28;37,4;10,9;17,5;0,01;8349;3;43;3;0
03/01/2010 22:00;1,005816415;34,3;28;37,4;10,9;17,5;0,01;8350;3;44;3;0
03/01/2010 22:30;0,897142549;34,3;28;37,4;10,9;17,5;0,01;8351;3;45;3;0
03/01/2010 23:00;0,821330454;34,3;28;37,4;10,9;17,5;0,01;8352;3;46;3;0
03/01/2010 23:30;0,766736501;34,3;28;37,4;10,9;17,5;0,01;8353;3;47;3;0
04/01/2010 00:00;0,640850972;30,3;23;32,4;9,1;18,1;0;8354;4;48;4;0
04/01/2010 00:30;0,504159827;30,3;23;32,4;9,1;18,1;0;8355;4;1;4;0
04/01/2010 01:00;0,430289417;30,3;23;32,4;9,1;18,1;0;8356;4;2;4;0
04/01/2010 01:30;0,324347732;30,3;23;32,4;9,1;18,1;0;8357;4;3;4;0
04/01/2010 02:00;0,283442765;30,3;23;32,4;9,1;18,1;0;8358;4;4;4;0
04/01/2010 02:30;0,264187905;30,3;23;32,4;9,1;18,1;0;8359;4;5;4;0
04/01/2010 03:00;0,257343413;30,3;23;32,4;9,1;18,1;0;8360;4;6;4;0
04/01/2010 03:30;0,237187905;30,3;23;32,4;9,1;18,1;0;8361;4;7;4;0
04/01/2010 04:00;0,237892009;30,3;23;32,4;9,1;18,1;0;8362;4;8;4;0
04/01/2010 04:30;0,23974946;30,3;23;32,4;9,1;18,1;0;8363;4;9;4;0
04/01/2010 05:00;0,239144708;30,3;23;32,4;9,1;18,1;0;8364;4;10;4;0
04/01/2010 05:30;0,234812095;30,3;23;32,4;9,1;18,1;0;8365;4;11;4;0
04/01/2010 06:00;0,237645788;30,3;23;32,4;9,1;18,1;0;8366;4;12;4;0
04/01/2010 06:30;0,275887689;30,3;23;32,4;9,1;18,1;0;8367;4;13;4;0
04/01/2010 07:00;0,316531317;30,3;23;32,4;9,1;18,1;0;8368;4;14;4;0
04/01/2010 07:30;0,404544276;30,3;23;32,4;9,1;18,1;0;8369;4;15;4;0
04/01/2010 08:00;0,438440605;30,3;23;32,4;9,1;18,1;0;8370;4;16;4;0
04/01/2010 08:30;0,485205184;30,3;23;32,4;9,1;18,1;0;8371;4;17;4;1
04/01/2010 09:00;0,524900648;30,3;23;32,4;9,1;18,1;0;8372;4;18;4;1
04/01/2010 09:30;0,583585313;30,3;23;32,4;9,1;18,1;0;8373;4;19;4;1
04/01/2010 10:00;0,57175378;30,3;23;32,4;9,1;18,1;0;8374;4;20;4;1
04/01/2010 10:30;0,65075378;30,3;23;32,4;9,1;18,1;0;8375;4;21;4;1
04/01/2010 11:00;0,643425486;30,3;23;32,4;9,1;18,1;0;8376;4;22;4;1
04/01/2010 11:30;0,68400432;30,3;23;32,4;9,1;18,1;0;8377;4;23;4;1
04/01/2010 12:00;0,715477322;30,3;23;32,4;9,1;18,1;0;8378;4;24;4;1
04/01/2010 12:30;0,710282937;30,3;23;32,4;9,1;18,1;0;8379;4;25;4;1
04/01/2010 13:00;0,834419006;30,3;23;32,4;9,1;18,1;0;8380;4;26;4;1
04/01/2010 13:30;0,781971922;30,3;23;32,4;9,1;18,1;0;8381;4;27;4;1
04/01/2010 14:00;0,718969762;30,3;23;32,4;9,1;18,1;0;8382;4;28;4;1
04/01/2010 14:30;0,677941685;30,3;23;32,4;9,1;18,1;0;8383;4;29;4;1
04/01/2010 15:00;0,677062635;30,3;23;32,4;9,1;18,1;0;8384;4;30;4;1
04/01/2010 15:30;0,687939525;30,3;23;32,4;9,1;18,1;0;8385;4;31;4;1
04/01/2010 16:00;0,724548596;30,3;23;32,4;9,1;18,1;0;8386;4;32;4;1
04/01/2010 16:30;0,818190065;30,3;23;32,4;9,1;18,1;0;8387;4;33;4;0
04/01/2010 17:00;0,922218143;30,3;23;32,4;9,1;18,1;0;8388;4;34;4;0
04/01/2010 17:30;1,080935205;30,3;23;32,4;9,1;18,1;0;8389;4;35;4;0
04/01/2010 18:00;1,214414687;30,3;23;32,4;9,1;18,1;0;8390;4;36;4;0
04/01/2010 18:30;1,248518359;30,3;23;32,4;9,1;18,1;0;8391;4;37;4;0
04/01/2010 19:00;1,24775594;30,3;23;32,4;9,1;18,1;0;8392;4;38;4;0
04/01/2010 19:30;1,178598272;30,3;23;32,4;9,1;18,1;0;8393;4;39;4;0
04/01/2010 20:00;1,106552916;30,3;23;32,4;9,1;18,1;0;8394;4;40;4;0
04/01/2010 20:30;1,118053996;30,3;23;32,4;9,1;18,1;0;8395;4;41;4;0
04/01/2010 21:00;1,090384449;30,3;23;32,4;9,1;18,1;0;8396;4;42;4;0
04/01/2010 21:30;1,077734341;30,3;23;32,4;9,1;18,1;0;8397;4;43;4;0
04/01/2010 22:00;1,008138229;30,3;23;32,4;9,1;18,1;0;8398;4;44;4;0
04/01/2010 22:30;0,924900648;30,3;23;32,4;9,1;18,1;0;8399;4;45;4;0
04/01/2010 23:00;0,836276458;30,3;23;32,4;9,1;18,1;0;8400;4;46;4;0
04/01/2010 23:30;0,843775378;30,3;23;32,4;9,1;18,1;0;8401;4;47;4;0
05/01/2010 00:00;0,670388769;29,8;26,6;32,4;10,8;15,5;0,02;8402;5;48;5;0
05/01/2010 00:30;0,522105832;29,8;26,6;32,4;10,8;15,5;0,02;8403;5;1;5;0
05/01/2010 01:00;0,440812095;29,8;26,6;32,4;10,8;15,5;0,02;8404;5;2;5;0
05/01/2010 01:30;0,360235421;29,8;26,6;32,4;10,8;15,5;0,02;8405;5;3;5;0
05/01/2010 02:00;0,309943844;29,8;26,6;32,4;10,8;15,5;0,02;8406;5;4;5;0
05/01/2010 02:30;0,278408207;29,8;26,6;32,4;10,8;15,5;0,02;8407;5;5;5;0
05/01/2010 03:00;0,259388769;29,8;26,6;32,4;10,8;15,5;0,02;8408;5;6;5;0
05/01/2010 03:30;0,254019438;29,8;26,6;32,4;10,8;15,5;0,02;8409;5;7;5;0
05/01/2010 04:00;0,24449892;29,8;26,6;32,4;10,8;15,5;0,02;8410;5;8;5;0
05/01/2010 04:30;0,233805616;29,8;26,6;32,4;10,8;15,5;0,02;8411;5;9;5;0
05/01/2010 05:00;0,232721382;29,8;26,6;32,4;10,8;15,5;0,02;8412;5;10;5;0
05/01/2010 05:30;0,242539957;29,8;26,6;32,4;10,8;15,5;0,02;8413;5;11;5;0
05/01/2010 06:00;0,266820734;29,8;26,6;32,4;10,8;15,5;0,02;8414;5;12;5;0
05/01/2010 06:30;0,305721382;29,8;26,6;32,4;10,8;15,5;0,02;8415;5;13;5;0
05/01/2010 07:00;0,325403888;29,8;26,6;32,4;10,8;15,5;0,02;8416;5;14;5;0
05/01/2010 07:30;0,413784017;29,8;26,6;32,4;10,8;15,5;0,02;8417;5;15;5;0
05/01/2010 08:00;0,473172786;29,8;26,6;32,4;10,8;15,5;0,02;8418;5;16;5;0
05/01/2010 08:30;0,566384449;29,8;26,6;32,4;10,8;15,5;0,02;8419;5;17;5;1
05/01/2010 09:00;0,548930886;29,8;26,6;32,4;10,8;15,5;0,02;8420;5;18;5;1
05/01/2010 09:30;0,562697624;29,8;26,6;32,4;10,8;15,5;0,02;8421;5;19;5;1
05/01/2010 10:00;0,602978402;29,8;26,6;32,4;10,8;15,5;0,02;8422;5;20;5;1
05/01/2010 10:30;0,650663067;29,8;26,6;32,4;10,8;15,5;0,02;8423;5;21;5;1
05/01/2010 11:00;0,679941685;29,8;26,6;32,4;10,8;15,5;0,02;8424;5;22;5;1
05/01/2010 11:30;0,685529158;29,8;26,6;32,4;10,8;15,5;0,02;8425;5;23;5;1
05/01/2010 12:00;0,672833693;29,8;26,6;32,4;10,8;15,5;0,02;8426;5;24;5;1
05/01/2010 12:30;0,744771058;29,8;26,6;32,4;10,8;15,5;0,02;8427;5;25;5;1
05/01/2010 13:00;0,777822894;29,8;26,6;32,4;10,8;15,5;0,02;8428;5;26;5;1
05/01/2010 13:30;0,787723542;29,8;26,6;32,4;10,8;15,5;0,02;8429;5;27;5;1
05/01/2010 14:00;0,748958963;29,8;26,6;32,4;10,8;15,5;0,02;8430;5;28;5;1
05/01/2010 14:30;0,674300216;29,8;26,6;32,4;10,8;15,5;0,02;8431;5;29;5;1
05/01/2010 15:00;0,683788337;29,8;26,6;32,4;10,8;15,5;0,02;8432;5;30;5;1
05/01/2010 15:30;0,653693305;29,8;26,6;32,4;10,8;15,5;0,02;8433;5;31;5;1
05/01/2010 16:00;0,678483801;29,8;26,6;32,4;10,8;15,5;0,02;8434;5;32;5;1
05/01/2010 16:30;0,795105832;29,8;26,6;32,4;10,8;15,5;0,02;8435;5;33;5;0
05/01/2010 17:00;0,977825054;29,8;26,6;32,4;10,8;15,5;0,02;8436;5;34;5;0
05/01/2010 17:30;1,065632829;29,8;26,6;32,4;10,8;15,5;0,02;8437;5;35;5;0
05/01/2010 18:00;1,179542117;29,8;26,6;32,4;10,8;15,5;0,02;8438;5;36;5;0
05/01/2010 18:30;1,235164147;29,8;26,6;32,4;10,8;15,5;0,02;8439;5;37;5;0
05/01/2010 19:00;1,167358531;29,8;26,6;32,4;10,8;15,5;0,02;8440;5;38;5;0
05/01/2010 19:30;1,149859611;29,8;26,6;32,4;10,8;15,5;0,02;8441;5;39;5;0
05/01/2010 20:00;1,110231102;29,8;26,6;32,4;10,8;15,5;0,02;8442;5;40;5;0
05/01/2010 20:30;1,087352052;29,8;26,6;32,4;10,8;15,5;0,02;8443;5;41;5;0
05/01/2010 21:00;1,100863931;29,8;26,6;32,4;10,8;15,5;0,02;8444;5;42;5;0
05/01/2010 21:30;1,049416847;29,8;26,6;32,4;10,8;15,5;0,02;8445;5;43;5;0
05/01/2010 22:00;0,984390929;29,8;26,6;32,4;10,8;15,5;0,02;8446;5;44;5;0
05/01/2010 22:30;0,934008639;29,8;26,6;32,4;10,8;15,5;0,02;8447;5;45;5;0
05/01/2010 23:00;0,840572354;29,8;26,6;32,4;10,8;15,5;0,02;8448;5;46;5;0
05/01/2010 23:30;0,8037473;29,8;26,6;32,4;10,8;15,5;0,02;8449;5;47;5;0
06/01/2010 00:00;0,685339093;31,4;19,4;36;13,9;23,3;0,16;8450;6;48;6;0
06/01/2010 00:30;0,546555076;31,4;19,4;36;13,9;23,3;0,16;8451;6;1;6;0
06/01/2010 01:00;0,408412527;31,4;19,4;36;13,9;23,3;0,16;8452;6;2;6;0
06/01/2010 01:30;0,333406048;31,4;19,4;36;13,9;23,3;0,16;8453;6;3;6;0
06/01/2010 02:00;0,280183585;31,4;19,4;36;13,9;23,3;0,16;8454;6;4;6;0
06/01/2010 02:30;0,255295896;31,4;19,4;36;13,9;23,3;0,16;8455;6;5;6;0
06/01/2010 03:00;0,253287257;31,4;19,4;36;13,9;23,3;0,16;8456;6;6;6;0
06/01/2010 03:30;0,237049676;31,4;19,4;36;13,9;23,3;0,16;8457;6;7;6;0
06/01/2010 04:00;0,218954644;31,4;19,4;36;13,9;23,3;0,16;8458;6;8;6;0
06/01/2010 04:30;0,22638013;31,4;19,4;36;13,9;23,3;0,16;8459;6;9;6;0
06/01/2010 05:00;0,23549676;31,4;19,4;36;13,9;23,3;0,16;8460;6;10;6;0
06/01/2010 05:30;0,247948164;31,4;19,4;36;13,9;23,3;0,16;8461;6;11;6;0
06/01/2010 06:00;0,256185745;31,4;19,4;36;13,9;23,3;0,16;8462;6;12;6;0
06/01/2010 06:30;0,279982721;31,4;19,4;36;13,9;23,3;0,16;8463;6;13;6;0
06/01/2010 07:00;0,328838013;31,4;19,4;36;13,9;23,3;0,16;8464;6;14;6;0
06/01/2010 07:30;0,407390929;31,4;19,4;36;13,9;23,3;0,16;8465;6;15;6;0
06/01/2010 08:00;0,4552527;31,4;19,4;36;13,9;23,3;0,16;8466;6;16;6;0
06/01/2010 08:30;0,50987473;31,4;19,4;36;13,9;23,3;0,16;8467;6;17;6;1
06/01/2010 09:00;0,58511879;31,4;19,4;36;13,9;23,3;0,16;8468;6;18;6;1
06/01/2010 09:30;0,586507559;31,4;19,4;36;13,9;23,3;0,16;8469;6;19;6;1
06/01/2010 10:00;0,602924406;31,4;19,4;36;13,9;23,3;0,16;8470;6;20;6;1
06/01/2010 10:30;0,656652268;31,4;19,4;36;13,9;23,3;0,16;8471;6;21;6;1
06/01/2010 11:00;0,685583153;31,4;19,4;36;13,9;23,3;0,16;8472;6;22;6;1
06/01/2010 11:30;0,697360691;31,4;19,4;36;13,9;23,3;0,16;8473;6;23;6;1
06/01/2010 12:00;0,704146868;31,4;19,4;36;13,9;23,3;0,16;8474;6;24;6;1
06/01/2010 12:30;0,711233261;31,4;19,4;36;13,9;23,3;0,16;8475;6;25;6;1
06/01/2010 13:00;0,753868251;31,4;19,4;36;13,9;23,3;0,16;8476;6;26;6;1
06/01/2010 13:30;0,829133909;31,4;19,4;36;13,9;23,3;0,16;8477;6;27;6;1
06/01/2010 14:00;0,772023758;31,4;19,4;36;13,9;23,3;0,16;8478;6;28;6;1
06/01/2010 14:30;0,767354212;31,4;19,4;36;13,9;23,3;0,16;8479;6;29;6;1
06/01/2010 15:00;0,766883369;31,4;19,4;36;13,9;23,3;0,16;8480;6;30;6;1
06/01/2010 15:30;0,726671706;31,4;19,4;36;13,9;23,3;0,16;8481;6;31;6;1
06/01/2010 16:00;0,71399568;31,4;19,4;36;13,9;23,3;0,16;8482;6;32;6;1
06/01/2010 16:30;0,797859611;31,4;19,4;36;13,9;23,3;0,16;8483;6;33;6;0
06/01/2010 17:00;0,953928726;31,4;19,4;36;13,9;23,3;0,16;8484;6;34;6;0
06/01/2010 17:30;1,02649676;31,4;19,4;36;13,9;23,3;0,16;8485;6;35;6;0
06/01/2010 18:00;1,062030238;31,4;19,4;36;13,9;23,3;0,16;8486;6;36;6;0
06/01/2010 18:30;1,121047516;31,4;19,4;36;13,9;23,3;0,16;8487;6;37;6;0
06/01/2010 19:00;1,187481641;31,4;19,4;36;13,9;23,3;0,16;8488;6;38;6;0
06/01/2010 19:30;1,179559395;31,4;19,4;36;13,9;23,3;0,16;8489;6;39;6;0
06/01/2010 20:00;1,154215983;31,4;19,4;36;13,9;23,3;0,16;8490;6;40;6;0
